"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30132.0000M-C:PBFREE-ND","CA-301 32.0000M-C:PBFREE","EPSON","CRYSTAL 32MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","32MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30132.7680M-C:PBFREE-ND","CA-301 32.7680M-C:PBFREE","EPSON","CRYSTAL 32.768MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","32.768MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30133.3330M-C:PBFREE-ND","CA-301 33.3330M-C:PBFREE","EPSON","CRYSTAL 33.333MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","33.333MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30136.0000M-C:PBFREE-ND","CA-301 36.0000M-C:PBFREE","EPSON","CRYSTAL 36MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","36MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30146.0000M-C:PBFREE-ND","CA-301 46.0000M-C:PBFREE","EPSON","CRYSTAL 46MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","46MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30149.8600M-C:PBFREE-ND","CA-301 49.8600M-C:PBFREE","EPSON","CRYSTAL 49.86MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","49.86MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30150.0000M-C:PBFREE-ND","CA-301 50.0000M-C:PBFREE","EPSON","CRYSTAL 50MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","50MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30155.0000M-C:PBFREE-ND","CA-301 55.0000M-C:PBFREE","EPSON","CRYSTAL 55MHZ 18PF THRU",0,0,"0.38127",0,1000,"Bulk","CA-301","MHz Crystal","55MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","CA-30160.000M-C:PBFREE-ND","CA-301 60.000M-C:PBFREE","EPSON","CRYSTAL 60MHZ 18PF THRU",0,0,"0.52424",0,1000,"Bulk","CA-301","MHz Crystal","60MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3448-ND","CA-301 33.0000M-C","EPSON","CRYSTAL 33MHZ 18PF THRU",3,0,"0.53000",0,1,"Bulk","CA-301","MHz Crystal","33MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SER3448-ND","CA-301 33.0000M-C:PBFREE","EPSON","CRYSTAL 33MHZ 18PF THRU",1,0,"0.66000",0,1,"Bulk","CA-301","MHz Crystal","33MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5048-ND","CSA309-27.000MABJ","Citizen Finetech Miyota","CRYSTAL 27MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","27MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5050-ND","CSA309-28.322MABJ","Citizen Finetech Miyota","CRYSTAL 28.322MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","28.322MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5051-ND","CSA309-28.63636MABJ","Citizen Finetech Miyota","CRYSTAL 28.63636MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","28.63636MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5052-ND","CSA309-29.4912MABJ","Citizen Finetech Miyota","CRYSTAL 29.4912MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","29.4912MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5053-ND","CSA309-30.000MABJ","Citizen Finetech Miyota","CRYSTAL 30MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","30MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5054-ND","CSA309-32.000MABJ","Citizen Finetech Miyota","CRYSTAL 32MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","32MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5055-ND","CSA309-32.768MABJ","Citizen Finetech Miyota","CRYSTAL 32.768MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","32.768MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5057-ND","CSA309-33.3333MABJ","Citizen Finetech Miyota","CRYSTAL 33.3333MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","33.3333MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5058-ND","CSA309-33.8688MABJ","Citizen Finetech Miyota","CRYSTAL 33.8688MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","33.8688MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5061-ND","CSA309-48.000MABJ","Citizen Finetech Miyota","CRYSTAL 48MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5062-ND","CSA309-49.152MABJ","Citizen Finetech Miyota","CRYSTAL 49.152MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","49.152MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5063-ND","CSA309-50.000MABJ","Citizen Finetech Miyota","CRYSTAL 50MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","50MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5065-ND","CSA309-60.000MABJ","Citizen Finetech Miyota","CRYSTAL 60MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","60MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5066-ND","CSA309-64.000MABJ","Citizen Finetech Miyota","CRYSTAL 64MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-5067-ND","CSA309-66.6666MABJ","Citizen Finetech Miyota","CRYSTAL 66.6666MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","66.6666MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8452-ND","CSA309-27.000MABJ-UB","Citizen Finetech Miyota","CRYSTAL 27MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","27MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8454-ND","CSA309-28.322MABJ-UB","Citizen Finetech Miyota","CRYSTAL 28.322MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","28.322MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8455-ND","CSA309-28.63636MABJ-UB","Citizen Finetech Miyota","CRYSTAL 28.63636MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","28.63636MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8456-ND","CSA309-29.4912MABJ-UB","Citizen Finetech Miyota","CRYSTAL 29.4912MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","29.4912MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8457-ND","CSA309-30.000MABJ-UB","Citizen Finetech Miyota","CRYSTAL 30MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CSA309","MHz Crystal","30MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8458-ND","CSA309-32.000MABJ-UB","Citizen Finetech Miyota","CRYSTAL 32MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","32MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8464-ND","CSA309-48.000MABJ-UB","Citizen Finetech Miyota","CRYSTAL 48MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8465-ND","CSA309-49.152MABJ-UB","Citizen Finetech Miyota","CRYSTAL 49.152MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","49.152MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://cfm.citizen.co.jp/english/product/pdf/CSA-310_309.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/CSA309%20series.jpg","300-8466-ND","CSA309-64.000MABJ-UB","Citizen Finetech Miyota","CRYSTAL 64MHZ 18PF THRU",0,0,"Call",0,1000,"Bulk","CSA309","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","Cylindrical Can, Radial","0.118"" Dia x 0.346"" L (3.00mm x 8.80mm)","0.354"" (9.00mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Citizen%20PDFs/HC49US.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/HC49US%20series.jpg","HC49US-35.328MABJTR-ND","HC49US-35.328MABJTR","Citizen Finetech Miyota","CRYSTAL 35.328MHZ 18PF THRU",0,0,"Call",0,1000,"Tape & Reel (TR)","HC-49US","MHz Crystal","35.328MHz","±50ppm","±30ppm","18pF","140 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","HC49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Citizen%20PDFs/HC49US.pdf","http://media.digikey.com/photos/Citizen%20Amer%20Photos/HC49US%20series.jpg","HC49US-35.328MABJCT-ND","HC49US-35.328MABJTR","Citizen Finetech Miyota","CRYSTAL 35.328MHZ 18PF THRU",0,0,"Call",0,1,"Cut Tape (CT)","HC-49US","MHz Crystal","35.328MHz","±50ppm","±30ppm","18pF","140 Ohm","3rd Overtone","-10°C ~ 60°C","-","Through Hole","HC49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3446-ND","CA-301 32.0000M-C","EPSON","CRYSTAL 32MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CA-301","MHz Crystal","32MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3447-ND","CA-301 32.7680M-C","EPSON","CRYSTAL 32.768MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CA-301","MHz Crystal","32.768MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3449-ND","CA-301 33.3330M-C","EPSON","CRYSTAL 33.333MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CA-301","MHz Crystal","33.333MHz","±30ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3451-ND","CA-301 40.0000M-C","EPSON","CRYSTAL 40MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CA-301","MHz Crystal","40MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3452-ND","CA-301 42.0000M-C","EPSON","CRYSTAL 42MHZ 18PF THRU",0,0,"Call",0,2000,"Bulk","CA-301","MHz Crystal","42MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
"http://media.digikey.com/pdf/Data%20Sheets/Epson%20PDFs/CA-301.pdf","http://media.digikey.com/photos/Epson%20Toyocom%20Photos/CA-301%20TYPE.jpg","SE3456-ND","CA-301 55.0000M-C","EPSON","CRYSTAL 55MHZ 18PF THRU",0,0,"Call",0,1,"Bulk","CA-301","MHz Crystal","55MHz","±30ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","Cylindrical Can, Radial","0.122"" Dia x 0.350"" L (3.10mm x 8.90mm)","0.350"" (8.90mm)"
