"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1032-1-ND","MLF2012D47NMT000","TDK Corporation","INDUCTOR MULTILAYER 0.047UH 0805",20049,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","47nH","±20%","300mA","-","Shielded","100 mOhm Max","15 @ 50MHz","550MHz","-40°C ~ 85°C","50MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1034-1-ND","MLF2012D82NMT000","TDK Corporation","INDUCTOR MULTILAYER 0.082UH 0805",0,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","82nH","±20%","300mA","-","Shielded","150 mOhm Max","15 @ 50MHz","450MHz","-40°C ~ 85°C","50MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1035-1-ND","MLF2012DR10KT000","TDK Corporation","INDUCTOR MULTILAYER 0.1UH 0805",20502,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","100nH","±10%","300mA","-","Shielded","150 mOhm Max","20 @ 25MHz","400MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8983-1-ND","MLF2012DR10M","TDK Corporation","INDUCTOR MULTILAYER .10UH 0805",6824,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","100nH","±20%","300mA","-","Shielded","150 mOhm Max","20 @ 25MHz","400MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6395-1-ND","MLZ2012DR10DT000","TDK Corporation","INDUCTOR MULTILAYER 0.1UH 0805",1264,0,"0.10000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","100nH","±20%","1.15A","1A","Shielded","70 mOhm","-","500MHz","-55°C ~ 125°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1036-1-ND","MLF2012DR12KT000","TDK Corporation","INDUCTOR MULTILAYER 0.12UH 0805",9025,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","120nH","±10%","300mA","-","Shielded","200 mOhm Max","20 @ 25MHz","360MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8984-1-ND","MLF2012DR12M","TDK Corporation","INDUCTOR MULTILAYER .12UH 0805",6461,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","120nH","±20%","300mA","-","Shielded","200 mOhm Max","20 @ 25MHz","360MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1037-1-ND","MLF2012DR15KT000","TDK Corporation","INDUCTOR MULTILAYER 0.15UH 0805",14295,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","150nH","±10%","300mA","-","Shielded","200 mOhm Max","20 @ 25MHz","320MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8985-1-ND","MLF2012DR15M","TDK Corporation","INDUCTOR MULTILAYER .15UH 0805",11274,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","150nH","±20%","300mA","-","Shielded","200 mOhm Max","20 @ 25MHz","320MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8986-1-ND","MLF2012DR18M","TDK Corporation","INDUCTOR MULTILAYER .18UH 0805",15732,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","180nH","±20%","300mA","-","Shielded","250 mOhm Max","20 @ 25MHz","280MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1039-1-ND","MLF2012DR22KT000","TDK Corporation","INDUCTOR MULTILAYER 0.22UH 0805",14161,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","220nH","±10%","250mA","-","Shielded","300 mOhm Max","20 @ 25MHz","250MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8987-1-ND","MLF2012DR22M","TDK Corporation","INDUCTOR MULTILAYER .22UH 0805",6950,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","220nH","±20%","250mA","-","Shielded","300 mOhm Max","20 @ 25MHz","250MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1040-1-ND","MLF2012DR27KT000","TDK Corporation","INDUCTOR MULTILAYER 0.27UH 0805",15680,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","270nH","±10%","250mA","-","Shielded","350 mOhm Max","20 @ 25MHz","220MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8988-1-ND","MLF2012DR27M","TDK Corporation","INDUCTOR MULTILAYER .27UH 0805",7416,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","270nH","±20%","250mA","-","Shielded","350 mOhm Max","20 @ 25MHz","220MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1041-1-ND","MLF2012DR33KT000","TDK Corporation","INDUCTOR MULTILAYER 0.33UH 0805",8267,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","330nH","±10%","250mA","-","Shielded","400 mOhm Max","20 @ 25MHz","200MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8989-1-ND","MLF2012DR33M","TDK Corporation","INDUCTOR MULTILAYER .33UH 0805",6884,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","330nH","±20%","250mA","-","Shielded","400 mOhm Max","20 @ 25MHz","200MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8990-1-ND","MLF2012DR39M","TDK Corporation","INDUCTOR MULTILAYER .39UH 0805",7414,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","390nH","±20%","200mA","-","Shielded","450 mOhm Max","25 @ 25MHz","180MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1043-1-ND","MLF2012DR47KT000","TDK Corporation","INDUCTOR MULTILAYER 0.47UH 0805",12238,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","470nH","±10%","200mA","-","Shielded","500 mOhm Max","25 @ 25MHz","160MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/MLP2012S3R3M.jpg","445-6367-1-ND","MLP2012SR47MT0S1","TDK Corporation","INDUCTOR MULTILAYER .47UH 0805",23959,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","470nH","±20%","1.2A","-","Shielded","90 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8991-1-ND","MLF2012DR47M","TDK Corporation","INDUCTOR MULTILAYER .47UH 0805",3125,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","470nH","±20%","200mA","-","Shielded","500 mOhm Max","25 @ 25MHz","160MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","-","445-9502-1-ND","MLP2012VR47MT0S1","TDK Corporation","INDUCTOR MULTILAYER 47NH 0805",11895,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","470nH","±20%","1.1A","-","Shielded","110 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_power_mlp_en.pdf","-","445-15716-1-ND","MLP2012HR47MT0S1","TDK Corporation","INDUCTOR POWER 470NH 20% 0805",7780,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","470nH","±20%","1.3A","-","Unshielded","70 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/MLP2012S3R3M.jpg","445-6368-1-ND","MLP2012SR47T","TDK Corporation","INDUCTOR MULTILAYER .47UH 0805",4918,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","470nH","±20%","1.2A","-","Shielded","130 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_power_mlp_en.pdf","-","445-15717-1-ND","MLP2012HR54MT0S1","TDK Corporation","INDUCTOR POWER 540NH 20% 0805",7420,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","540nH","±20%","1.3A","-","Unshielded","65 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1044-1-ND","MLF2012DR56KT000","TDK Corporation","INDUCTOR MULTILAYER 0.56UH 0805",22132,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","560nH","±10%","150mA","-","Shielded","550 mOhm Max","25 @ 25MHz","150MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8992-1-ND","MLF2012DR56M","TDK Corporation","INDUCTOR MULTILAYER .56UH 0805",3564,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","560nH","±20%","150mA","-","Shielded","550 mOhm Max","25 @ 25MHz","150MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1045-1-ND","MLF2012DR68KT000","TDK Corporation","INDUCTOR MULTILAYER 0.68UH 0805",13759,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","680nH","±10%","150mA","-","Shielded","600 mOhm Max","25 @ 25MHz","140MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8993-1-ND","MLF2012DR68M","TDK Corporation","INDUCTOR MULTILAYER .68UH 0805",3114,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","680nH","±20%","150mA","-","Shielded","600 mOhm Max","25 @ 25MHz","140MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1046-1-ND","MLF2012DR82KT000","TDK Corporation","INDUCTOR MULTILAYER 0.82UH 0805",16974,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","820nH","±10%","150mA","-","Shielded","650 mOhm Max","25 @ 25MHz","130MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8994-1-ND","MLF2012DR82M","TDK Corporation","INDUCTOR MULTILAYER .82UH 0805",4493,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","820nH","±20%","150mA","-","Shielded","650 mOhm Max","25 @ 25MHz","130MHz","-40°C ~ 85°C","25MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/MLP2012S3R3M.jpg","445-6369-1-ND","MLP2012SR82T","TDK Corporation","INDUCTOR MULTILAYER .82UH 0805",4508,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","820nH","±20%","1.2A","-","Shielded","130 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.022"" (0.55mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1047-1-ND","MLF2012A1R0KT000","TDK Corporation","INDUCTOR MULTILAYER 1UH 0805",43785,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","1µH","±10%","80mA","-","Shielded","300 mOhm Max","45 @ 10MHz","120MHz","-40°C ~ 85°C","10MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"-","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-3167-1-ND","MLZ2012A1R0M","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 0805",17488,0,"0.10000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","1µH","±20%","900mA","280mA","Shielded","100 mOhm","-","160MHz","-55°C ~ 125°C","10MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6391-1-ND","MLZ2012A1R0WT000","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 0805",23745,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","1µH","±20%","900mA","280mA","Shielded","100 mOhm","-","160MHz","-55°C ~ 125°C","10MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6756-1-ND","MLZ2012N1R0LT000","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 0805",18687,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","1µH","±20%","1.15A","220mA","Shielded","60 mOhm","-","160MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz_h.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-8657-1-ND","MLZ2012M1R0HT000","TDK Corporation","INDUCTOR MULTILAYER 1UH 0805",10470,0,"0.12000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","1µH","±20%","800mA","700mA","Shielded","100 mOhm","-","150MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/MLP2012S3R3M.jpg","445-6362-1-ND","MLP2012S1R0MT0S1","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 0805",8479,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","1µH","±20%","1A","-","Shielded","160 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8966-1-ND","MLF2012A1R0M","TDK Corporation","INDUCTOR MULTILAYER 1UH 0805",11085,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","1µH","±20%","80mA","-","Shielded","300 mOhm Max","45 @ 10MHz","120MHz","-40°C ~ 85°C","10MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/MLP2012S3R3M.jpg","445-6764-1-ND","MLP2012S1R0T","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 0805",15547,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","1µH","±20%","800mA","-","Shielded","230 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
